,irrigation_scheduling_method,location,latitude,longitude,altitude,soil_type,farm_size,experiment_date,plant_type,number_of_plants,fruit_quality,plant_yield,plant_height,water_productivity,doi_url,processed_at,relevance_score,valid
1097,Deficit irrigation (DI) 25% of ETc,"Oued Souhil, Nabeul, Tunisia",32°37’03’’ N,10°42’22’’ E,25 m a.s.l.,sandy loam,0.26 ha,2023,"Washington Naval orange (Citrus sinensis L., Osbeck)",,,70.56 kg tree-1,2.5 m,6.33 kg m-3,https://doi.org/10.12911/22998993/200478,2025-11-25 05:12:21,9.0,True
1098,Partial root-zone drying (PRD) 100% of ETc,"Oued Souhil, Nabeul, Tunisia",32°37’03’’ N,10°42’22’’ E,25 m a.s.l.,sandy loam,0.26 ha,2023,"Washington Naval orange (Citrus sinensis L., Osbeck)",,,111.82 kg tree-1,2.5 m,6.03 kg m-3,https://doi.org/10.12911/22998993/200478,2025-11-25 05:12:21,9.0,True
1099,Partial root-zone drying (PRD) 75% of ETc,"Oued Souhil, Nabeul, Tunisia",32°37’03’’ N,10°42’22’’ E,25 m a.s.l.,sandy loam,0.26 ha,2023,"Washington Naval orange (Citrus sinensis L., Osbeck)",,,85.6 kg tree-1,2.5 m,5.28 kg m-3,https://doi.org/10.12911/22998993/200478,2025-11-25 05:12:21,9.0,True
1100,Partial root-zone drying (PRD) 50% of ETc,"Oued Souhil, Nabeul, Tunisia",32°37’03’’ N,10°42’22’’ E,25 m a.s.l.,sandy loam,0.26 ha,2023,"Washington Naval orange (Citrus sinensis L., Osbeck)",,,120.5 kg tree-1,2.5 m,8.6 kg m-3,https://doi.org/10.12911/22998993/200478,2025-11-25 05:12:21,9.0,True
1101,Partial root-zone drying (PRD) 25% of ETc,"Oued Souhil, Nabeul, Tunisia",32°37’03’’ N,10°42’22’’ E,25 m a.s.l.,sandy loam,0.26 ha,2023,"Washington Naval orange (Citrus sinensis L., Osbeck)",,,81.25 kg tree-1,2.5 m,6.9 kg m-3,https://doi.org/10.12911/22998993/200478,2025-11-25 05:12:21,9.0,True
1102,Control (100% ETc),"Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2018,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1103,"SDIM-BS (67% ETc, Bare Soil)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2018,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1104,"SDIM-VC (67% ETc, Vegetation Cover)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2018,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1105,"SDIS-BS (33% ETc, Bare Soil)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2018,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1106,"SDIS-VC (33% ETc, Vegetation Cover)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2018,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1107,Control (100% ETc),"Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2019,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1108,"SDIM-BS (67% ETc, Bare Soil)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2019,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1109,"SDIM-VC (67% ETc, Vegetation Cover)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2019,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1110,"SDIS-BS (33% ETc, Bare Soil)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2019,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1111,"SDIS-VC (33% ETc, Vegetation Cover)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2019,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1112,Control (100% ETc),"Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2020,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1113,"SDIM-BS (67% ETc, Bare Soil)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2020,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1114,"SDIM-VC (67% ETc, Vegetation Cover)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2020,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1115,"SDIS-BS (33% ETc, Bare Soil)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2020,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1116,"SDIS-VC (33% ETc, Vegetation Cover)","Hellín, Albacete, Spain",38.3803,-1.5089,,loam,2.1 ha,2020,Prunus dulcis var. Belona,20,,,2.5-3 m,,https://doi.org/10.1016/j.agee.2022.108124,2025-11-25 05:15:02,8.0,True
1117,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,1784.01 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1118,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,2131.51 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1119,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,1065.91 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1120,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,1284.15 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1121,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,1987.17 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1122,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,1441.53 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1123,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,1540.37 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1124,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,1702.83 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1125,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,1784.01 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1126,Drip-tape irrigation system,"Research Farm of the University of Kurdistan, Iran",18.35 N,18.47 E,1866 m,Clay loam,,2021-2022,Quinoa (Chenopodium quinoa),,,1784.01 kg ha−1,,,https://doi.org/10.3389/fsufs.2024.1277934,2025-11-25 05:17:26,8.0,True
1127,Drip irrigation,"Maui, Hawaii, USA",20.784664,156.403869,203,silty clay loam,99.1 ha,28 March 2011,Sugarcane (Saccharum officinarum L.),,,,3.97 m,,https://doi.org/10.5194/hess-19-583-2015,2025-11-25 05:18:25,8.0,True
1128,Drip irrigation,"Maui, Hawaii, USA",20.824633,156.491278,44,sandy clay loam,62.6 ha,11 May 2011,Sugarcane (Saccharum officinarum L.),,,,4.09 m,,https://doi.org/10.5194/hess-19-583-2015,2025-11-25 05:18:25,8.0,True
1129,Deficit Irrigation at 60% of ETc,"San Vicente sector, Maturín municipality, Monagas state, Venezuela","9° 44' 37"" North","63° 15' 59"" West",51 meters,sandy loam,,January to June 2020,Capsicum chinense,,"Length: 2.80 to 3.39 cm, Diameter: 2.53 to 3.05 cm, Thickness: 1.98 to 2.18 mm",303.08 to 336.82 g plant-1,,,https://doi.org/10.2174/0118743315273156231128051847,2025-11-25 05:33:24,9.0,True
1130,Deficit Irrigation at 80% of ETc,"San Vicente sector, Maturín municipality, Monagas state, Venezuela","9° 44' 37"" North","63° 15' 59"" West",51 meters,sandy loam,,January to June 2020,Capsicum chinense,,"Length: 3.14 cm, Diameter: 2.77 cm, Thickness: 2.07 mm",330.89 g plant-1,,,https://doi.org/10.2174/0118743315273156231128051847,2025-11-25 05:33:24,9.0,True
1131,Deficit Irrigation at 100% of ETc,"San Vicente sector, Maturín municipality, Monagas state, Venezuela","9° 44' 37"" North","63° 15' 59"" West",51 meters,sandy loam,,January to June 2020,Capsicum chinense,,"Length: 3.31 cm, Diameter: 2.90 cm, Thickness: 2.13 mm",339.29 g plant-1,,,https://doi.org/10.2174/0118743315273156231128051847,2025-11-25 05:33:24,9.0,True
1132,Deficit Irrigation at 120% of ETc,"San Vicente sector, Maturín municipality, Monagas state, Venezuela","9° 44' 37"" North","63° 15' 59"" West",51 meters,sandy loam,,January to June 2020,Capsicum chinense,,"Length: 3.39 cm, Diameter: 3.05 cm, Thickness: 2.18 mm",336.82 g plant-1,,,https://doi.org/10.2174/0118743315273156231128051847,2025-11-25 05:33:24,9.0,True
1133,Irrigation frequency of 4 days,"Bogota, Colombia","4º38'7"" N","74º5'20"" W",2556 m,,,19 weeks after transplanting,Physalis peruviana L.,,"TSS 17.22±0.44 Brix, TTA 2.13%",,,,https://doi.org/10.17584/rcch.2022v16i1.13269,2025-11-25 05:37:25,9.0,True
1134,Irrigation frequency of 9 days,"Bogota, Colombia","4º38'7"" N","74º5'20"" W",2556 m,,,19 weeks after transplanting,Physalis peruviana L.,,"TSS 17.06±0.36 Brix, TTA 2.16%",,,,https://doi.org/10.17584/rcch.2022v16i1.13269,2025-11-25 05:37:25,9.0,True
1135,Irrigation frequency of 14 days,"Bogota, Colombia","4º38'7"" N","74º5'20"" W",2556 m,,,19 weeks after transplanting,Physalis peruviana L.,,"TSS 18.54±0.30 Brix, TTA 2.16%",,,,https://doi.org/10.17584/rcch.2022v16i1.13269,2025-11-25 05:37:25,9.0,True
1136,Irrigation coefficient 0.7,"Bogota, Colombia","4º38'7"" N","74º5'20"" W",2556 m,,,19 weeks after transplanting,Physalis peruviana L.,,"TSS 18.73±0.30, TTA 2.42%",,,,https://doi.org/10.17584/rcch.2022v16i1.13269,2025-11-25 05:37:25,9.0,True
1137,Irrigation coefficient 0.9,"Bogota, Colombia","4º38'7"" N","74º5'20"" W",2556 m,,,19 weeks after transplanting,Physalis peruviana L.,,"TSS 17.75±0.50, TTA 2.35%",,,,https://doi.org/10.17584/rcch.2022v16i1.13269,2025-11-25 05:37:25,9.0,True
1138,Irrigation coefficient 1.1,"Bogota, Colombia","4º38'7"" N","74º5'20"" W",2556 m,,,19 weeks after transplanting,Physalis peruviana L.,,"TSS 16.80±0.42, TTA 2.18%",,,,https://doi.org/10.17584/rcch.2022v16i1.13269,2025-11-25 05:37:25,9.0,True
1139,Irrigation coefficient 1.3,"Bogota, Colombia","4º38'7"" N","74º5'20"" W",2556 m,,,19 weeks after transplanting,Physalis peruviana L.,,"TSS 17.15±0.44, TTA 2.11%",,,,https://doi.org/10.17584/rcch.2022v16i1.13269,2025-11-25 05:37:25,9.0,True
1140,,"Bogota, Colombia","4º38'7"" N","74º5'20"" W",2556 m,,,19 weeks after transplanting,Physalis peruviana L.,,"Firmness of healthy fruits 9.91 N, Firmness of cracked fruits 6.64 N",,,,https://doi.org/10.17584/rcch.2022v16i1.13269,2025-11-25 05:37:25,9.0,True
1141,Variable Rate Irrigation (VRI),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2021,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,2.5±0.5 Mgha⁻¹,,,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1142,Variable Rate Irrigation (VRI),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2022,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,1.2±0.5 Mgha⁻¹,,14.1±15.3 gm²,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1143,Variable Rate Irrigation (VRI),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2023,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,1.5±0.8 Mgha⁻¹,,20.8±1.6 gm²,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1144,Deficit Irrigation (25% reduction),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2021,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,3.0±0.6 Mgha⁻¹,,4.4±0.9 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1145,Deficit Irrigation (25% reduction),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2022,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,2.1±0.5 Mgha⁻¹,,17.1±3.9 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1146,Deficit Irrigation (25% reduction),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2023,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,1.8±1.0 Mgha⁻¹,,17.1±3.9 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1147,Full Irrigation Treatment (FIT),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2021,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,3.8±0.5 Mgha⁻¹,,1.7±0.3 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1148,Full Irrigation Treatment (FIT),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2022,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,2.8±0.2 Mgha⁻¹,,0.5±0.1 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1149,Full Irrigation Treatment (FIT),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2023,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,3.1±0.5 Mgha⁻¹,,20.8±2.3 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1150,Over-irrigation (125%),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2021,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,3.9±0.6 Mgha⁻¹,,0.6±0.0 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1151,Over-irrigation (125%),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2022,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,3.0±0.2 Mgha⁻¹,,0.4±0.1 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1152,Over-irrigation (125%),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2023,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,2.6±1.0 Mgha⁻¹,,18.9±1.8 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1153,Over-irrigation (150%),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2021,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,4.1±0.5 Mgha⁻¹,,0.6±0.2 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1154,Over-irrigation (150%),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2022,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,2.8±0.5 Mgha⁻¹,,0.3±0.1 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1155,Over-irrigation (150%),"Scottsbluff, Nebraska, U.S.",41.893036,-103.684017,1189m,very fine sandy loam,,2023,Dry Edible Beans (Phaseolus vulgaris),"230,796 plants/ha",,3.6±0.8 Mgha⁻¹,,17.0±4.0 kgm³,https://doi.org/10.1016/j.agwat.2024.109280,2025-11-25 05:47:42,9.0,True
1156,100% Maximum Allowable Depletion (MAD),"Gordena Irrigation Scheme, Belela Kebele, Tembaro Special District, Kembata Tembaro Zone, Southern Ethiopia",07.217°,037.595°E,1459 m,clay loam,,,hot pepper (local variety),,,96.67 Qt/ha,62.33 cm,2.21 kg/m3,https://doi.org/10.58985/jafsb.2025.v03i01.64,2025-11-25 05:48:41,9.0,True
1157,Farmers practice,"Gordena Irrigation Scheme, Belela Kebele, Tembaro Special District, Kembata Tembaro Zone, Southern Ethiopia",07.217°,037.595°E,1459 m,clay loam,,,hot pepper (local variety),,,88.00 Qt/ha,57.33 cm,1.62 kg/m3,https://doi.org/10.58985/jafsb.2025.v03i01.64,2025-11-25 05:48:41,9.0,True
1158,,Kansas,,,,,,2021-06-02,corn,,,,,,https://doi.org/10.13031/trans.14574,2025-11-25 05:56:07,8.0,True
1159,Managed Deficit Irrigation,Western U.S.,,,,,,2021-06-02,corn,,,,,,https://doi.org/10.13031/trans.14574,2025-11-25 05:56:07,8.0,True
1160,Irrigator Pro,Mississippi,,,,,,2021-06-02,peanuts,,,,,,https://doi.org/10.13031/trans.14574,2025-11-25 05:56:07,8.0,True
1161,Irrigation Scheduling Supervisory Control and Data Acquisition (ISSCADA),Texas High Plains,,,,,,2021-06-02,potatoes,,,,,,https://doi.org/10.13031/trans.14574,2025-11-25 05:56:07,8.0,True
1162,Irrigation Scheduling Supervisory Control and Data Acquisition (ISSCADA),Mississippi,,,,,,2021-06-02,soybeans,,,,,,https://doi.org/10.13031/trans.14574,2025-11-25 05:56:07,8.0,True
1163,Variable-Rate Irrigation (VRI),U.S. Eastern Coastal Plain,,,,,,2021-06-02,corn,,,,,,https://doi.org/10.13031/trans.14574,2025-11-25 05:56:07,8.0,True
1164,Rainwater Harvesting,Tennessee,,,,,,2021-06-02,high tunnels,,,,,,https://doi.org/10.13031/trans.14574,2025-11-25 05:56:07,8.0,True
1165,Drainage Water Recycling (DWR),Midwestern U.S.,,,,,,2021-06-02,,,,,,,https://doi.org/10.13031/trans.14574,2025-11-25 05:56:07,8.0,True
1166,Soil moisture sensor-based irrigation,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019-2021,Tifgreen 328 hybrid bermudagrass,,,,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1167,55–80FC Restricted,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,69% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1168,55–100FC Restricted,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,77% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1169,65–90FC Restricted,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,82% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1170,65–100FC Restricted,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,82% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1171,75–100FC Restricted,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,108% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1172,75–110FC Restricted,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,89% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1173,55–80FC On-demand,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,66% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1174,55–100FC On-demand,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,76% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1175,65–90FC On-demand,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,81% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1176,65–100FC On-demand,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,81% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1177,75–100FC On-demand,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,109% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1178,75–110FC On-demand,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2019,Tifgreen 328 hybrid bermudagrass,,,85% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
1179,55–80FC Restricted,"Irvine, California, USA",33.689139,-117.723139,,San Emigdio fine sandy loam,,2020,Tifgreen 328 hybrid bermudagrass,,,51% ET o,,,https://doi.org/10.1016/j.agwat.2024.108906,2025-11-25 05:58:16,9.0,True
