,irrigation_scheduling_method,location,latitude,longitude,altitude,soil_type,farm_size,experiment_date,plant_type,number_of_plants,fruit_quality,plant_yield,plant_height,water_productivity,doi_url,processed_at,relevance_score,valid
3826,,Huimin,37.50° N,117.53° E,,silt loam-silty clay,157000 ha,1970-2009,maize,,,100 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3827,,Jinan,36.68° N,116.98° E,,sandy loam-loamy sand,157000 ha,1970-2009,wheat,,,88.2 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3828,,Jinan,36.68° N,116.98° E,,sandy loam-loamy sand,157000 ha,1970-2009,maize,,,100 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3829,,Longkou,37.62° N,120.32° E,,loam,157000 ha,1970-2009,wheat,,,94.5 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3830,,Longkou,37.62° N,120.32° E,,loam,157000 ha,1970-2009,maize,,,80 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3831,,Nangong,37.37° N,115.38° E,,silt loam,180000 ha,1970-2009,wheat,,,73.9 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3832,,Nangong,37.37° N,115.38° E,,silt loam,180000 ha,1970-2009,maize,,,100 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3833,,Qingdao,36.07° N,120.33° E,,loam-sandy loam,157000 ha,1970-2009,wheat,,,62.0 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3834,,Qingdao,36.07° N,120.33° E,,loam-sandy loam,157000 ha,1970-2009,maize,,,120 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3835,,Rizhao,35.38° N,119.53° E,,clay loam-clay,157000 ha,1970-2009,wheat,,,95.4 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3836,,Rizhao,35.38° N,119.53° E,,clay loam-clay,157000 ha,1970-2009,maize,,,90 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3837,,Shijiazhuang,38.03° N,114.42° E,,silt loam,300000 ha,1970-2009,wheat,,,79.8 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3838,,Shijiazhuang,38.03° N,114.42° E,,silt loam,300000 ha,1970-2009,maize,,,90 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3839,,Tangshan,39.67° N,118.15° E,,silty clay loam,215000 ha,1970-2009,wheat,,,49.1 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3840,,Tangshan,39.67° N,118.15° E,,silty clay loam,215000 ha,1970-2009,maize,,,60 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3841,,Tianjin,39.10° N,117.17° E,,silt loam-silty clay,120000 ha,1970-2009,wheat,,,80.9 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3842,,Tianjin,39.10° N,117.17° E,,silt loam-silty clay,120000 ha,1970-2009,maize,,,70 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3843,,Weifang,36.70° N,119.08° E,,silt loam,120000 ha,1970-2009,wheat,,,93.9 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3844,,Weifang,36.70° N,119.08° E,,silt loam,120000 ha,1970-2009,maize,,,72 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3845,,Xinxiang,35.32° N,113.88° E,,loam,167000 ha,1970-2009,wheat,,,72.2 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
3846,,Xinxiang,35.32° N,113.88° E,,loam,167000 ha,1970-2009,maize,,,80 kg ha−1,,,https://doi.org/10.1016/j.agwat.2010.01.008,2025-11-25 14:21:27,8.0,True
4003,Traditional Tillage (TT),"Zhangye, Gansu Province, China",38.8500N,100.8100E,1200-1700 m,sandy loams,,25 March 2005,Triticum aestivum L. 'Longfu 2',,,5981 kg/ha,75.1 cm,11.3 kg/ha.mm,http://dx.doi.org/10.1007/s002710000019,2025-11-25 14:57:31,8.0,True
4004,Traditional Tillage (TT),"Zhangye, Gansu Province, China",38.8500N,100.8100E,1200-1700 m,sandy loams,,26 July 2006,Triticum aestivum L. 'Longfu 2',,,5981 kg/ha,63.4 cm,12.9 kg/ha.mm,http://dx.doi.org/10.1007/s002710000019,2025-11-25 14:57:31,8.0,True
4005,Traditional Tillage (TT),"Zhangye, Gansu Province, China",38.8500N,100.8100E,1200-1700 m,sandy loams,,28 July 2007,Triticum aestivum L. 'Longfu 2',,,6154 kg/ha,64.2 cm,13.1 kg/ha.mm,http://dx.doi.org/10.1007/s002710000019,2025-11-25 14:57:31,8.0,True
4006,Zero Tillage (ZT),"Zhangye, Gansu Province, China",38.8500N,100.8100E,1200-1700 m,sandy loams,,25 March 2005,Triticum aestivum L. 'Longfu 2',,,6128 kg/ha,72.6 cm,11.2 kg/ha.mm,http://dx.doi.org/10.1007/s002710000019,2025-11-25 14:57:31,8.0,True
4007,Zero Tillage (ZT),"Zhangye, Gansu Province, China",38.8500N,100.8100E,1200-1700 m,sandy loams,,26 July 2006,Triticum aestivum L. 'Longfu 2',,,6128 kg/ha,70.3 cm,14.0 kg/ha.mm,http://dx.doi.org/10.1007/s002710000019,2025-11-25 14:57:31,8.0,True
4008,Zero Tillage (ZT),"Zhangye, Gansu Province, China",38.8500N,100.8100E,1200-1700 m,sandy loams,,28 July 2007,Triticum aestivum L. 'Longfu 2',,,6354 kg/ha,66.8 cm,13.7 kg/ha.mm,http://dx.doi.org/10.1007/s002710000019,2025-11-25 14:57:31,8.0,True
4009,Permanent Raised Beds (PRB),"Zhangye, Gansu Province, China",38.8500N,100.8100E,1200-1700 m,sandy loams,,25 March 2005,Triticum aestivum L. 'Longfu 2',,,6314 kg/ha,68.7 cm,13.1 kg/ha.mm,http://dx.doi.org/10.1007/s002710000019,2025-11-25 14:57:31,8.0,True
4010,Permanent Raised Beds (PRB),"Zhangye, Gansu Province, China",38.8500N,100.8100E,1200-1700 m,sandy loams,,26 July 2006,Triticum aestivum L. 'Longfu 2',,,6314 kg/ha,68.7 cm,16.7 kg/ha.mm,http://dx.doi.org/10.1007/s002710000019,2025-11-25 14:57:31,8.0,True
4011,Permanent Raised Beds (PRB),"Zhangye, Gansu Province, China",38.8500N,100.8100E,1200-1700 m,sandy loams,,28 July 2007,Triticum aestivum L. 'Longfu 2',,,6297 kg/ha,67.9 cm,15.2 kg/ha.mm,http://dx.doi.org/10.1007/s002710000019,2025-11-25 14:57:31,8.0,True
4055,Full irrigation (100% ET C),"Imperial Valley, California, USA",32°48′24″ N,115°26′43″ W,,silty clay loam,0.45 ha,26 March 2019 to 1 July 2019,sunflower (Helianthus annuus),,,19.44 mg cm−1,,532.63 mm,https://doi.org/10.3390/w11112340,2025-11-25 15:15:15,9.0,True
4056,Deficit irrigation (65% ET C),"Imperial Valley, California, USA",32°48′24″ N,115°26′43″ W,,silty clay loam,0.45 ha,26 March 2019 to 1 July 2019,sunflower (Helianthus annuus),,,16.12 mg cm−1,,337.23 mm,https://doi.org/10.3390/w11112340,2025-11-25 15:15:15,9.0,True
4057,Conventional Drip Irrigation (CDI),"Guangxi University, Nanning, southern China",22°51′11″ N,108°17′27″ E,,clay,,7 April 2014 to 11 July 2014,Zea mays L.,1,,55.14 g plant−1,,1.92 kg m−3,https://doi.org/10.1038/s41598-017-17560-2,2025-11-25 15:17:23,8.0,True
4058,Alternate Partial Root-Zone Drip Irrigation (ADI),"Guangxi University, Nanning, southern China",22°51′11″ N,108°17′27″ E,,clay,,7 April 2014 to 11 July 2014,Zea mays L.,1,,58.25 g plant−1,,2.54 kg m−3,https://doi.org/10.1038/s41598-017-17560-2,2025-11-25 15:17:23,8.0,True
4059,Fixed Partial Root-Zone Drip Irrigation (FDI),"Guangxi University, Nanning, southern China",22°51′11″ N,108°17′27″ E,,clay,,7 April 2014 to 11 July 2014,Zea mays L.,1,,51.07 g plant−1,,2.22 kg m−3,https://doi.org/10.1038/s41598-017-17560-2,2025-11-25 15:17:23,8.0,True
4060,,"Guangxi University, Nanning, southern China",22°51′11″ N,108°17′27″ E,,clay,,7 April 2014 to 11 July 2014,Zea mays L.,1,,,,,https://doi.org/10.1038/s41598-017-17560-2,2025-11-25 15:17:23,8.0,True
4061,,"Guangxi University, Nanning, southern China",22°51′11″ N,108°17′27″ E,,clay,,7 April 2014 to 11 July 2014,Zea mays L.,1,,,,,https://doi.org/10.1038/s41598-017-17560-2,2025-11-25 15:17:23,8.0,True
4062,Alternate Furrow Irrigation (AFI) at 100% ETc,"Selekleka Agricultural Research Farm, Shire-Maitsebri Agricultural Research Center, Tigray, Ethiopia",14.3°N,38.72°E,1782m,loamy sand,,2017-12-15,Zea mays L.,120,,6714.8 kg/ha,1.469 m,1.778 kg/m3,https://doi.org/10.3126/jnarc.v6i0.28124,2025-11-25 15:18:51,8.0,True
4063,Alternate Furrow Irrigation (AFI) at 75% ETc,"Selekleka Agricultural Research Farm, Shire-Maitsebri Agricultural Research Center, Tigray, Ethiopia",14.3°N,38.72°E,1782m,loamy sand,,2018-12-20,Zea mays L.,120,,4548.6 kg/ha,1.572 m,1.607 kg/m3,https://doi.org/10.3126/jnarc.v6i0.28124,2025-11-25 15:18:51,8.0,True
4064,Alternate Furrow Irrigation (AFI) at 50% ETc,"Selekleka Agricultural Research Farm, Shire-Maitsebri Agricultural Research Center, Tigray, Ethiopia",14.3°N,38.72°E,1782m,loamy sand,,2018-12-20,Zea mays L.,120,,4310.8 kg/ha,1.405 m,2.288 kg/m3,https://doi.org/10.3126/jnarc.v6i0.28124,2025-11-25 15:18:51,8.0,True
4065,Fixed Furrow Irrigation (FFI) at 100% ETc,"Selekleka Agricultural Research Farm, Shire-Maitsebri Agricultural Research Center, Tigray, Ethiopia",14.3°N,38.72°E,1782m,loamy sand,,2017-12-15,Zea mays L.,120,,3075.2 kg/ha,1.720 m,0.815 kg/m3,https://doi.org/10.3126/jnarc.v6i0.28124,2025-11-25 15:18:51,8.0,True
4066,Fixed Furrow Irrigation (FFI) at 75% ETc,"Selekleka Agricultural Research Farm, Shire-Maitsebri Agricultural Research Center, Tigray, Ethiopia",14.3°N,38.72°E,1782m,loamy sand,,2018-12-20,Zea mays L.,120,,3964.5 kg/ha,1.619 m,1.400 kg/m3,https://doi.org/10.3126/jnarc.v6i0.28124,2025-11-25 15:18:51,8.0,True
4067,Fixed Furrow Irrigation (FFI) at 50% ETc,"Selekleka Agricultural Research Farm, Shire-Maitsebri Agricultural Research Center, Tigray, Ethiopia",14.3°N,38.72°E,1782m,loamy sand,,2018-12-20,Zea mays L.,120,,2647.5 kg/ha,1.491 m,1.402 kg/m3,https://doi.org/10.3126/jnarc.v6i0.28124,2025-11-25 15:18:51,8.0,True
4068,Conventional Furrow Irrigation (CFI) at 100% ETc,"Selekleka Agricultural Research Farm, Shire-Maitsebri Agricultural Research Center, Tigray, Ethiopia",14.3°N,38.72°E,1782m,loamy sand,,2017-12-15,Zea mays L.,120,,7323.3 kg/ha,1.795 m,0.972 kg/m3,https://doi.org/10.3126/jnarc.v6i0.28124,2025-11-25 15:18:51,8.0,True
4069,Conventional Furrow Irrigation (CFI) at 75% ETc,"Selekleka Agricultural Research Farm, Shire-Maitsebri Agricultural Research Center, Tigray, Ethiopia",14.3°N,38.72°E,1782m,loamy sand,,2018-12-20,Zea mays L.,120,,5238.2 kg/ha,1.695 m,0.925 kg/m3,https://doi.org/10.3126/jnarc.v6i0.28124,2025-11-25 15:18:51,8.0,True
4070,Conventional Furrow Irrigation (CFI) at 50% ETc,"Selekleka Agricultural Research Farm, Shire-Maitsebri Agricultural Research Center, Tigray, Ethiopia",14.3°N,38.72°E,1782m,loamy sand,,2018-12-20,Zea mays L.,120,,4032.3 kg/ha,1.790 m,1.068 kg/m3,https://doi.org/10.3126/jnarc.v6i0.28124,2025-11-25 15:18:51,8.0,True
4071,Drip irrigation,"Senador Nilo Coelho, Núcleo 5, Petrolina, PE, Brazil","9° 21' 27.65"" South","40° 37' 56.07"" West",396 m,sandy,,May 2017 - November 2017,Pyrus communis,10,,18.49 kg plant-1,,,https://doi.org/10.1016/j.plaphy.2020.01.034,2025-11-25 15:20:17,8.0,True
4072,Microsprinkler irrigation,"Senador Nilo Coelho, Núcleo 5, Petrolina, PE, Brazil","9° 21' 27.65"" South","40° 37' 56.07"" West",396 m,sandy,,May 2017 - November 2017,Pyrus communis,10,,18.49 kg plant-1,,,https://doi.org/10.1016/j.plaphy.2020.01.034,2025-11-25 15:20:17,8.0,True
4073,,"Senador Nilo Coelho, Núcleo 5, Petrolina, PE, Brazil","9° 21' 27.65"" South","40° 37' 56.07"" West",396 m,sandy,,May 2017 - November 2017,Pyrus communis,10,,,,,https://doi.org/10.1016/j.plaphy.2020.01.034,2025-11-25 15:20:17,8.0,True
4106,Full Irrigation,"Bikaner, India",28º4′ N,74º3′ E,238.3 m,loamy sand,,2012-2014,Peanut (Arachis hypogaea L.),,,Pod yield: 2172 kg ha−1,,"WPAET: 0.389 kg m−3, WPI: 0.661 kg m−3",https://doi.org/10.1038/s41598-021-82968-w,2025-11-25 15:32:18,9.0,True
4107,Deficit Irrigation 10%,"Bikaner, India",28º4′ N,74º3′ E,238.3 m,loamy sand,,2012-2014,Peanut (Arachis hypogaea L.),,,Pod yield: 2817 kg ha−1,,"WPAET: 0.397 kg m−3, WPI: 0.670 kg m−3",https://doi.org/10.1038/s41598-021-82968-w,2025-11-25 15:32:18,9.0,True
4108,Deficit Irrigation 20%,"Bikaner, India",28º4′ N,74º3′ E,238.3 m,loamy sand,,2012-2014,Peanut (Arachis hypogaea L.),,"Oil content: 5.26 g kg−1, Protein content: 2.74 g kg−1",Pod yield: 3810 kg ha−1,,"WPAET: 0.481 kg m−3, WPI: 0.633 kg m−3",https://doi.org/10.1038/s41598-021-82968-w,2025-11-25 15:32:18,9.0,True
4109,Deficit Irrigation 30%,"Bikaner, India",28º4′ N,74º3′ E,238.3 m,loamy sand,,2012-2014,Peanut (Arachis hypogaea L.),,,Pod yield: 2870 kg ha−1,,"WPAET: 0.384 kg m−3, WPI: 0.636 kg m−3",https://doi.org/10.1038/s41598-021-82968-w,2025-11-25 15:32:18,9.0,True
4110,Deficit Irrigation 40%,"Bikaner, India",28º4′ N,74º3′ E,238.3 m,loamy sand,,2012-2014,Peanut (Arachis hypogaea L.),,,Pod yield: 2122 kg ha−1,,"WPAET: 0.359 kg m−3, WPI: 0.607 kg m−3",https://doi.org/10.1038/s41598-021-82968-w,2025-11-25 15:32:18,9.0,True
4111,Deficit Irrigation 50%,"Bikaner, India",28º4′ N,74º3′ E,238.3 m,loamy sand,,2012-2014,Peanut (Arachis hypogaea L.),,,Pod yield: 1316 kg ha−1,,"WPAET: 0.325 kg m−3, WPI: 0.552 kg m−3",https://doi.org/10.1038/s41598-021-82968-w,2025-11-25 15:32:18,9.0,True
4112,100% of ETC,"Faisalabad, Punjab, Pakistan",31° 38.71 N,73° 01.27 E,184 m,sandy loam,,2014-11-10,Triticum aestivum L.,,,269 mm,,,https://doi.org/10.15406/ijh.2021.05.00287,2025-11-25 15:35:20,9.0,True
4113,80% of ETC,"Faisalabad, Punjab, Pakistan",31° 38.71 N,73° 01.27 E,184 m,sandy loam,,2014-11-10,Triticum aestivum L.,,,215 mm,,,https://doi.org/10.15406/ijh.2021.05.00287,2025-11-25 15:35:20,9.0,True
4114,60% of ETC,"Faisalabad, Punjab, Pakistan",31° 38.71 N,73° 01.27 E,184 m,sandy loam,,2014-11-10,Triticum aestivum L.,,,162 mm,,,https://doi.org/10.15406/ijh.2021.05.00287,2025-11-25 15:35:20,9.0,True
4115,100% of ETC,"Faisalabad, Punjab, Pakistan",31° 38.71 N,73° 01.27 E,184 m,sandy loam,,2015-11-11,Triticum aestivum L.,,,269 mm,,,https://doi.org/10.15406/ijh.2021.05.00287,2025-11-25 15:35:20,9.0,True
4116,80% of ETC,"Faisalabad, Punjab, Pakistan",31° 38.71 N,73° 01.27 E,184 m,sandy loam,,2015-11-11,Triticum aestivum L.,,,215 mm,,,https://doi.org/10.15406/ijh.2021.05.00287,2025-11-25 15:35:20,9.0,True
4117,60% of ETC,"Faisalabad, Punjab, Pakistan",31° 38.71 N,73° 01.27 E,184 m,sandy loam,,2015-11-11,Triticum aestivum L.,,,162 mm,,,https://doi.org/10.15406/ijh.2021.05.00287,2025-11-25 15:35:20,9.0,True
4118,deficit subsurface drip irrigation,Texas Southern High Plains,,,,,,December 2022,cotton (Gossypium hirsutum L.),,,,,,https://doi.org/10.1016/j.agwat.2023.108192,2025-11-25 15:37:45,8.0,True
4119,deficit irrigation,Texas Southern High Plains,,,,,,2020,cucumber,,,,,,https://doi.org/10.1016/j.agwat.2023.108192,2025-11-25 15:37:45,8.0,True
4120,deficit irrigation,Texas Southern High Plains,,,,,,2020,sweet corn,,,,,,https://doi.org/10.1016/j.agwat.2023.108192,2025-11-25 15:37:45,8.0,True
4121,deficit irrigation,Texas Southern High Plains,,,,,,2020,baby corn (Zea mays L.),,,,,,https://doi.org/10.1016/j.agwat.2023.108192,2025-11-25 15:37:45,8.0,True
4122,deficit irrigation,Texas Southern High Plains,,,,,,2020,cotton,,,,,,https://doi.org/10.1016/j.agwat.2023.108192,2025-11-25 15:37:45,8.0,True
4147,100% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2018,maize (Zea mays),44444 plants ha-1,,10.9 t ha-1,308.1 cm,19.7 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4148,75% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2018,maize (Zea mays),44444 plants ha-1,,10.4 t ha-1,297 cm,19.6 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4149,50% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2018,maize (Zea mays),44444 plants ha-1,,9.8 t ha-1,295 cm,19.8 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4150,25% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2018,maize (Zea mays),44444 plants ha-1,,9.0 t ha-1,292 cm,20.6 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4151,rain-fed,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2018,maize (Zea mays),44444 plants ha-1,,8.4 t ha-1,263 cm,22.0 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4152,100% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,10.2 t ha-1,306 cm,23.0 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4153,75% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,9.1 t ha-1,262 cm,23.7 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4154,50% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,8.5 t ha-1,225 cm,24.8 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4155,25% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,6.0 t ha-1,197 cm,19.8 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4156,rain-fed,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,3.0 t ha-1,96 cm,16.6 kg ha-1 mm-1,https://doi.org/10.56369/tsaes.3966,2025-11-25 15:47:59,9.0,True
4168,Supplemental Irrigation 100% of Field Capacity,"Maru Agricultural Station, Irbid, Jordan",32.5500,35.8500,589 m,silty clay,,2014-2015,Triticum aestivum L. and T. durum Desf.,300 plants m²,,4.79 t ha⁻¹,,1.13 kg m³,https://doi.org/10.3390/agriculture8050067,2025-11-25 15:52:38,9.0,True
4169,Supplemental Irrigation 75% of Field Capacity,"Maru Agricultural Station, Irbid, Jordan",32.5500,35.8500,589 m,silty clay,,2014-2015,Triticum aestivum L. and T. durum Desf.,300 plants m²,,4.10 t ha⁻¹,,1.07 kg m³,https://doi.org/10.3390/agriculture8050067,2025-11-25 15:52:38,9.0,True
4170,Supplemental Irrigation 50% of Field Capacity,"Maru Agricultural Station, Irbid, Jordan",32.5500,35.8500,589 m,silty clay,,2014-2015,Triticum aestivum L. and T. durum Desf.,300 plants m²,,3.81 t ha⁻¹,,1.07 kg m³,https://doi.org/10.3390/agriculture8050067,2025-11-25 15:52:38,9.0,True
4171,Rain-fed,"Maru Agricultural Station, Irbid, Jordan",32.5500,35.8500,589 m,silty clay,,2014-2015,Triticum aestivum L. and T. durum Desf.,300 plants m²,,2.24 t ha⁻¹,,0.82 kg m³,https://doi.org/10.3390/agriculture8050067,2025-11-25 15:52:38,9.0,True
4172,Supplemental Irrigation 100% of Field Capacity,"Maru Agricultural Station, Irbid, Jordan",32.5500,35.8500,589 m,silty clay,,2013-2014,Triticum aestivum L. and T. durum Desf.,300 plants m²,,4.28 t ha⁻¹,,0.93 kg m³,https://doi.org/10.3390/agriculture8050067,2025-11-25 15:52:38,9.0,True
4173,Supplemental Irrigation 75% of Field Capacity,"Maru Agricultural Station, Irbid, Jordan",32.5500,35.8500,589 m,silty clay,,2013-2014,Triticum aestivum L. and T. durum Desf.,300 plants m²,,3.47 t ha⁻¹,,0.95 kg m³,https://doi.org/10.3390/agriculture8050067,2025-11-25 15:52:38,9.0,True
4174,Supplemental Irrigation 50% of Field Capacity,"Maru Agricultural Station, Irbid, Jordan",32.5500,35.8500,589 m,silty clay,,2013-2014,Triticum aestivum L. and T. durum Desf.,300 plants m²,,3.33 t ha⁻¹,,0.91 kg m³,https://doi.org/10.3390/agriculture8050067,2025-11-25 15:52:38,9.0,True
4175,Rain-fed,"Maru Agricultural Station, Irbid, Jordan",32.5500,35.8500,589 m,silty clay,,2013-2014,Triticum aestivum L. and T. durum Desf.,300 plants m²,,3.89 t ha⁻¹,,0.97 kg m³,https://doi.org/10.3390/agriculture8050067,2025-11-25 15:52:38,9.0,True
4194,Regulated Deficit Irrigation (RDI),"Jaboticabal, São Paulo, Brazil",21°14′50′′ S,48°17′5′′ W,570 m,Clayey,,"November 14, 2014 - May 16, 2016",Sugarcane,13333 seedlings ha-1,,"Stalk yield (146.5 t ha-1), Sugar yield (21.81 t ha-1)",,146.7 kg ha-1 mm-1,https://doi.org/10.5539/jas.v10n7p174,2025-11-25 15:59:13,8.0,True
4195,Non-Irrigation,"Jaboticabal, São Paulo, Brazil",21°14′50′′ S,48°17′5′′ W,570 m,Clayey,,"November 14, 2014 - May 16, 2016",Sugarcane,13333 seedlings ha-1,,"Stalk yield (NA), Sugar yield (NA)",,,https://doi.org/10.5539/jas.v10n7p174,2025-11-25 15:59:13,8.0,True
4345,Well-watered control (100% ET0),"Raimat, Lleida, Spain",41.8390N,0.8300E,,silty loam,11 ha,2009,Pinot noir (Vitis vinifera L.),1900 vines ha-1,,,,,https://doi.org/10.1007/s11119-013-9334-5,2025-11-25 16:44:19,8.0,True
4346,Stressed (WL < -1.2 MPa in 2009),"Raimat, Lleida, Spain",41.8390N,0.8300E,,silty loam,11 ha,2009,Pinot noir (Vitis vinifera L.),1900 vines ha-1,,,,,https://doi.org/10.1007/s11119-013-9334-5,2025-11-25 16:44:19,8.0,True
4347,Well-watered control (100% ET0),"Raimat, Lleida, Spain",41.8390N,0.8300E,,silty loam,11 ha,2010,Pinot noir (Vitis vinifera L.),1900 vines ha-1,,,,,https://doi.org/10.1007/s11119-013-9334-5,2025-11-25 16:44:19,8.0,True
4348,Stressed (WL < -1.6 MPa in 2010),"Raimat, Lleida, Spain",41.8390N,0.8300E,,silty loam,11 ha,2010,Pinot noir (Vitis vinifera L.),1900 vines ha-1,,,,,https://doi.org/10.1007/s11119-013-9334-5,2025-11-25 16:44:19,8.0,True
