,altitude_numeric,latitude_decimal_degrees,longitude_decimal_degrees,plant_yield_kg_per_hectare,water_productivity_kg_per_m^3
2516,1810.0,29.933333333333334,52.03333333333333,3062.0,0.32
2517,1810.0,29.933333333333334,52.03333333333333,2652.0,0.28
2518,1810.0,29.933333333333334,52.03333333333333,2052.0,0.21
2519,1810.0,29.933333333333334,52.03333333333333,3305.0,0.33
2520,1810.0,29.933333333333334,52.03333333333333,2265.0,0.21
2521,1810.0,29.933333333333334,52.03333333333333,5400.0,0.21
2522,1810.0,29.933333333333334,52.03333333333333,1938.0,0.25
2523,1810.0,29.933333333333334,52.03333333333333,1537.0,0.23
2524,1810.0,29.933333333333334,52.03333333333333,5780.0,0.26
2525,1810.0,29.933333333333334,52.03333333333333,5700.0,0.25
2526,1810.0,29.933333333333334,52.03333333333333,4957.0,0.23
2527,1810.0,29.933333333333334,52.03333333333333,7320.0,0.33
2528,1810.0,29.933333333333334,52.03333333333333,2250.0,0.26
2529,1810.0,29.933333333333334,52.03333333333333,2021.0,0.23
2530,1810.0,29.933333333333334,52.03333333333333,3062.0,0.32
2531,1810.0,29.933333333333334,52.03333333333333,2652.0,0.28
2532,1810.0,29.933333333333334,52.03333333333333,2052.0,0.21
2533,1810.0,29.933333333333334,52.03333333333333,5400.0,0.21
2534,1810.0,29.933333333333334,52.03333333333333,5780.0,0.26
2535,1810.0,29.933333333333334,52.03333333333333,7320.0,0.33
2536,1810.0,29.933333333333334,52.03333333333333,3062.0,0.32
2537,1810.0,29.933333,52.03333333333333,834.0,0.12
2538,1810.0,29.933333333333334,52.03333333333333,4957.0,0.23
2539,1810.0,29.933333333333334,52.03333333333333,3253.0,0.34
2540,1810.0,29.933333333333334,52.03333333333333,3305.0,0.33
2541,1170.0,35.18333333333333,-102.1,11283.0,1.345
2542,1170.0,35.18333333333333,-102.1,13195.0,1.376
2543,1170.0,35.18333333333333,-102.1,813.0,0.216
2544,1170.0,35.18333333333333,-102.1,4829.0,1.251
2545,1170.0,35.18333333333333,-102.1,11283.0,1.345
2546,1170.0,35.18333333333333,-102.1,13195.0,1.376
2547,1170.0,35.18333333333333,-102.1,813.0,0.216
2548,1170.0,35.18333333333333,-102.1,4829.0,1.251
2549,1428.0,40.45,-104.64,11059.0,8.946345329284668
2550,1170.0,35.18333333333333,-102.1,11283.0,1.345
2551,1170.0,35.18333333333333,-102.1,13195.0,1.376
2552,1170.0,35.18333333333333,-102.1,813.0,0.216
2553,1170.0,35.18333333333333,-102.1,4829.0,1.251
2554,1170.0,35.18333333333333,-102.1,11283.0,1.345
2555,1170.0,35.18333333333333,-102.1,13195.0,1.376
2556,1170.0,35.18333333333333,-102.1,813.0,0.216
2557,1170.0,35.18333333333333,-102.1,4829.0,1.251
2558,1170.0,35.18333333333333,-102.1,11283.0,1.345
2559,1170.0,35.18333333333333,-102.1,13195.0,1.376
2560,1170.0,35.18333333333333,-102.1,813.0,0.216
2561,1170.0,35.18333333333333,-102.1,4829.0,1.251
2562,36.0,33.4419,-90.89072222222222,3399.0,8.594532012939453
2563,36.0,33.4419,-90.89072222222222,2975.0,8.594532012939453
2564,1427.0,40.44916666666666,-104.63667,15730.0,9.768288612365723
2565,1427.0,40.44916666666666,-104.63667,10320.0,8.924722671508789
2566,1427.0,40.44916666666666,-104.63667,8100.0,8.830930709838867
2567,1427.0,40.44916666666666,-104.63667,15730.0,9.768288612365723
2568,1427.0,40.44916666666666,-104.63667,12670.0,8.946345329284668
2569,1427.0,40.44916666666666,-104.63667,8100.0,8.830930709838867
2570,28.0,36.833333333333336,116.56666666666666,4751.0,0.77
2571,28.0,36.833333333333336,116.56666666666666,4751.0,0.85
2572,28.0,36.833333333333336,116.56666666666666,4500.0,0.91
2573,28.0,36.833333333333336,116.56666666666666,4751.0,0.77
2574,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
2575,28.0,36.833333333333336,116.56666666666666,5715.0,1.4300000000000002
2576,28.0,36.833333333333336,116.56666666666666,5629.0,1.44
2577,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
2578,1427.0,40.4425,-104.6367,1193.0,9.08986759185791
2579,1427.0,40.4425,-104.6367,551.0,9.08986759185791
2580,1427.0,40.4425,-104.6367,1148.0,9.08986759185791
2581,1427.0,40.44916666666666,-104.63667,15730.0,9.768288612365723
2582,1427.0,40.44916666666666,-104.63667,12670.0,8.946345329284668
2583,1427.0,40.44916666666666,-104.63667,8100.0,8.830930709838867
2584,1427.0,40.44916666666666,-104.63667,15730.0,9.768288612365723
2585,1427.0,40.44916666666666,-104.63667,12670.0,8.946345329284668
2586,1427.0,40.44916666666666,-104.63667,8100.0,8.830930709838867
2587,1425.0,40.447222,-104.636111,13000.0,2.0
2588,1425.0,40.447222,-104.636111,12940.0,2.0
2589,1425.0,40.447222,-104.636111,12600.0,2.0
2590,1425.0,40.447222,-104.636111,11350.0,2.0
2591,1425.0,40.447222,-104.636111,9010.0,2.0
2592,1425.0,40.447222,-104.636111,8820.0,2.0
2593,1427.0,40.44916666666666,-104.63667,15730.0,9.768288612365723
2594,1427.0,40.44916666666666,-104.63667,12670.0,8.946345329284668
2595,1427.0,40.44916666666666,-104.63667,8100.0,8.830930709838867
2596,750.0,-29.616666666666667,30.383333333333333,14868.76215,9.438875198364258
2597,750.0,-29.616666666666667,30.383333333333333,13689.421649999998,9.415669441223145
2598,1168.0,-25.6,28.35,6041.8521,8.594532012939453
2599,1168.0,-25.6,28.35,9053.7063,8.84350872039795
2600,1168.0,-25.6,28.35,8509.3953,8.84350872039795
2602,19.0,35.9191,10.5632,26253.9339,11.2
2603,19.0,35.9191,10.5632,16728.4914,13.96
2604,665.0,24.73333333333333,46.6,56700.0,17.05
2605,665.0,24.73333333333333,46.6,48720.0,18.34
2606,665.0,24.73333333333333,46.6,51230.0,18.89
2607,665.0,24.73333333333333,46.6,61170.0,13.77
2608,665.0,24.73333333333333,46.6,53370.0,14.83
2609,665.0,24.73333333333333,46.6,55550.0,15.31
2610,60.0,-2.996722,-60.02233333333333,7166.7615,8.594532012939453
2611,60.0,-2.996722,-60.02233333333333,9616.160999999998,8.635933876037598
2612,60.0,-2.996722,-60.02233333333333,6622.450499999999,8.594532012939453
2613,60.0,-2.996722,-60.02233333333333,7166.7615,8.594532012939453
2614,60.0,-2.996722,-60.02233333333333,9616.160999999998,8.635933876037598
2615,60.0,-2.996722,-60.02233333333333,6622.450499999999,8.594532012939453
2616,60.0,-2.996722,-60.02233333333333,7166.7615,8.594532012939453
2617,60.0,-2.996722,-60.02233333333333,9616.160999999998,8.635933876037598
2618,60.0,-2.996722,-60.02233333333333,6622.450499999999,8.594532012939453
2619,60.0,-2.996722,-60.02233333333333,7166.7615,8.594532012939453
2620,60.0,-2.996722,-60.02233333333333,9616.160999999998,8.635933876037598
2621,60.0,-2.996722,-60.02233333333333,6622.450499999999,8.594532012939453
2622,60.0,-2.996722,-60.02233333333333,7166.7615,8.594532012939453
2623,60.0,-2.996722,-60.02233333333333,9616.160999999998,8.635933876037598
2624,60.0,-2.996722,-60.02233333333333,6622.450499999999,8.594532012939453
2625,60.0,-2.996722,-60.02233333333333,7166.7615,8.594532012939453
2626,60.0,-2.996722,-60.02233333333333,9616.160999999998,8.635933876037598
2627,60.0,-2.996722,-60.02233333333333,6622.450499999999,8.594532012939453
2628,60.0,-2.996722,-60.02233333333333,7166.7615,8.594532012939453
2629,60.0,-2.996722,-60.02233333333333,9616.160999999998,8.635933876037598
2630,60.0,-2.996722,-60.02233333333333,6622.450499999999,8.594532012939453
2707,328.0,37.1,10.5,7894.0,8.733600616455078
2708,328.0,37.1,10.5,7597.0,8.733600616455078
2709,328.0,37.1,10.5,6651.0,8.69219970703125
2710,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2711,328.0,37.1,10.5,7387.0,8.733600616455078
2712,328.0,37.1,10.5,6351.0,8.69219970703125
2713,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2714,328.0,37.1,10.5,2698.0,8.916229248046875
2715,328.0,37.1,10.5,2086.0,8.916229248046875
2716,328.0,37.1,10.5,7894.0,8.733600616455078
2717,328.0,37.1,10.5,7597.0,8.733600616455078
2718,328.0,37.1,10.5,6651.0,8.69219970703125
2719,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2720,328.0,37.1,10.5,7387.0,8.733600616455078
2721,328.0,37.1,10.5,6351.0,8.69219970703125
2722,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2723,328.0,37.1,10.5,2698.0,8.916229248046875
2724,328.0,37.1,10.5,2086.0,8.916229248046875
2725,328.0,37.1,10.5,7894.0,8.733600616455078
2726,328.0,37.1,10.5,7597.0,8.733600616455078
2727,328.0,37.1,10.5,6651.0,8.69219970703125
2728,328.0,37.1,10.5,7894.0,8.733600616455078
2729,328.0,37.1,10.5,7597.0,8.733600616455078
2730,328.0,37.1,10.5,6651.0,8.69219970703125
2731,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2732,328.0,37.1,10.5,7387.0,8.733600616455078
2733,328.0,37.1,10.5,6351.0,8.69219970703125
2734,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2735,328.0,37.1,10.5,2698.0,8.916229248046875
2736,328.0,37.1,10.5,2086.0,8.916229248046875
2737,328.0,37.1,10.5,7894.0,8.733600616455078
2738,328.0,37.1,10.5,7597.0,8.733600616455078
2739,328.0,37.1,10.5,6651.0,8.69219970703125
2740,328.0,37.1,10.5,3730.0,8.69219970703125
2741,328.0,37.1,10.5,4122.0,8.69219970703125
2742,328.0,37.1,10.5,4558.0,8.69219970703125
2743,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2744,328.0,37.1,10.5,2698.0,8.916229248046875
2745,328.0,37.1,10.5,2086.0,8.916229248046875
2746,328.0,37.1,10.5,7894.0,8.733600616455078
2747,328.0,37.1,10.5,7597.0,8.733600616455078
2748,328.0,37.1,10.5,6651.0,8.69219970703125
2749,328.0,37.1,10.5,7894.0,8.733600616455078
2750,328.0,37.1,10.5,7597.0,8.733600616455078
2751,328.0,37.1,10.5,6651.0,8.69219970703125
2752,328.0,37.1,10.5,3730.0,8.69219970703125
2753,328.0,37.1,10.5,4122.0,8.69219970703125
2754,328.0,37.1,10.5,4558.0,8.69219970703125
2755,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2756,328.0,37.1,10.5,2698.0,8.916229248046875
2757,328.0,37.1,10.5,2086.0,8.916229248046875
2758,328.0,37.1,10.5,7894.0,8.733600616455078
2759,328.0,37.1,10.5,7597.0,8.733600616455078
2760,328.0,37.1,10.5,6651.0,8.69219970703125
2761,328.0,37.1,10.5,7894.0,8.733600616455078
2762,328.0,37.1,10.5,7597.0,8.733600616455078
2763,328.0,37.1,10.5,6651.0,8.69219970703125
2764,328.0,37.1,10.5,3730.0,8.69219970703125
2765,328.0,37.1,10.5,4122.0,8.69219970703125
2766,328.0,37.1,10.5,4558.0,8.69219970703125
2767,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2768,328.0,37.1,10.5,2698.0,8.916229248046875
2769,328.0,37.1,10.5,2086.0,8.916229248046875
2770,328.0,37.1,10.5,7894.0,8.733600616455078
2771,328.0,37.1,10.5,7597.0,8.733600616455078
2772,328.0,37.1,10.5,6651.0,8.69219970703125
2773,328.0,37.1,10.5,7894.0,8.733600616455078
2774,328.0,37.1,10.5,7597.0,8.733600616455078
2775,328.0,37.1,10.5,6651.0,8.69219970703125
2776,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2777,328.0,37.1,10.5,7387.0,8.733600616455078
2778,328.0,37.1,10.5,6351.0,8.69219970703125
2779,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2780,328.0,37.1,10.5,2698.0,8.916229248046875
2781,328.0,37.1,10.5,2086.0,8.916229248046875
2782,328.0,37.1,10.5,7894.0,8.733600616455078
2783,328.0,37.1,10.5,7597.0,8.733600616455078
2784,328.0,37.1,10.5,6651.0,8.69219970703125
2785,328.0,37.1,10.5,3730.0,8.69219970703125
2786,328.0,37.1,10.5,4122.0,8.69219970703125
2787,328.0,37.1,10.5,4558.0,8.69219970703125
2788,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2789,328.0,37.1,10.5,2698.0,8.916229248046875
2790,328.0,37.1,10.5,2086.0,8.916229248046875
2791,328.0,37.1,10.5,7894.0,8.733600616455078
2792,328.0,37.1,10.5,7597.0,8.733600616455078
2793,328.0,37.1,10.5,6651.0,8.69219970703125
2794,1114.0,35.27652,-101.658,12300.0,10.008974075317383
2795,57.0,31.17452,-84.191818,1535.0,0.429
2796,57.0,31.17452,-84.191818,1362.0,0.217
2797,57.0,31.17452,-84.191818,1495.0,0.352
2798,57.0,31.17452,-84.191818,1340.0,0.145
2799,57.0,31.17452,-84.191818,936.0,8.594532012939453
2800,57.0,31.17452,-84.191818,1335.0,0.134
2801,57.0,31.17452,-84.191818,1342.0,0.089
2802,57.0,31.17452,-84.191818,1305.0,0.0849999999999999
2803,57.0,31.17452,-84.191818,1319.0,0.0349999999999999
2804,57.0,31.17452,-84.191818,1215.0,8.594532012939453
2805,57.0,31.17452,-84.191818,1408.0,8.594532012939453
2806,57.0,31.17452,-84.191818,1232.0,8.594532012939453
2807,57.0,31.17452,-84.191818,1346.0,8.594532012939453
2808,57.0,31.17452,-84.191818,1366.0,8.594532012939453
2809,57.0,31.17452,-84.191818,1604.0,8.594532012939453
2810,328.0,37.1,10.5,7894.0,8.733600616455078
2811,328.0,37.1,10.5,7597.0,8.733600616455078
2812,328.0,37.1,10.5,6651.0,8.69219970703125
2813,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2814,328.0,37.1,10.5,7387.0,8.733600616455078
2815,328.0,37.1,10.5,6351.0,8.69219970703125
2816,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2817,328.0,37.1,10.5,2698.0,8.916229248046875
2818,328.0,37.1,10.5,2086.0,8.916229248046875
2819,328.0,37.1,10.5,7894.0,8.733600616455078
2820,328.0,37.1,10.5,7597.0,8.733600616455078
2821,328.0,37.1,10.5,6651.0,8.69219970703125
2822,328.0,37.1,10.5,7894.0,8.733600616455078
2823,328.0,37.1,10.5,7597.0,8.733600616455078
2824,328.0,37.1,10.5,6651.0,8.69219970703125
2825,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2826,328.0,37.1,10.5,7387.0,8.733600616455078
2827,328.0,37.1,10.5,6351.0,8.69219970703125
2828,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2829,328.0,37.1,10.5,2698.0,8.916229248046875
2830,328.0,37.1,10.5,2086.0,8.916229248046875
2831,328.0,37.1,10.5,7894.0,8.733600616455078
2832,328.0,37.1,10.5,7597.0,8.733600616455078
2833,328.0,37.1,10.5,6651.0,8.69219970703125
2834,328.0,37.1,10.5,7894.0,8.733600616455078
2835,328.0,37.1,10.5,7597.0,8.733600616455078
2836,328.0,37.1,10.5,6651.0,8.69219970703125
2837,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2838,328.0,37.1,10.5,7387.0,8.733600616455078
2839,328.0,37.1,10.5,6351.0,8.69219970703125
2840,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2841,328.0,37.1,10.5,2698.0,8.916229248046875
2842,328.0,37.1,10.5,2086.0,8.916229248046875
2843,328.0,37.1,10.5,7894.0,8.733600616455078
2844,328.0,37.1,10.5,7597.0,8.733600616455078
2845,328.0,37.1,10.5,6651.0,8.69219970703125
2846,184.4,31.25,73.06,2730.62685,8.594532012939453
2847,184.4,31.25,73.06,3202.3630499999995,8.594532012939453
2848,184.4,31.25,73.06,3274.93785,8.594532012939453
2849,184.4,31.25,73.06,3837.39255,8.594532012939453
2850,328.0,37.1,10.5,7894.0,8.733600616455078
2851,328.0,37.1,10.5,7597.0,8.733600616455078
2852,328.0,37.1,10.5,6651.0,8.69219970703125
2853,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2854,328.0,37.1,10.5,7387.0,8.733600616455078
2855,328.0,37.1,10.5,6351.0,8.69219970703125
2856,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2857,328.0,37.1,10.5,2698.0,8.916229248046875
2858,328.0,37.1,10.5,2086.0,8.916229248046875
2859,328.0,37.1,10.5,7894.0,8.733600616455078
2860,328.0,37.1,10.5,7597.0,8.733600616455078
2861,328.0,37.1,10.5,6651.0,8.69219970703125
2862,328.0,37.1,10.5,7894.0,8.733600616455078
2863,328.0,37.1,10.5,7597.0,8.733600616455078
2864,328.0,37.1,10.5,6651.0,8.69219970703125
2865,328.0,37.1,10.5,3730.0,8.69219970703125
2866,328.0,37.1,10.5,4122.0,8.69219970703125
2867,328.0,37.1,10.5,4558.0,8.69219970703125
2868,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2869,328.0,37.1,10.5,2698.0,8.916229248046875
2870,328.0,37.1,10.5,2086.0,8.916229248046875
2871,328.0,37.1,10.5,7894.0,8.733600616455078
2872,328.0,37.1,10.5,7597.0,8.733600616455078
2873,328.0,37.1,10.5,6651.0,8.69219970703125
2874,328.0,37.1,10.5,7894.0,8.733600616455078
2875,328.0,37.1,10.5,7597.0,8.733600616455078
2876,328.0,37.1,10.5,6651.0,8.69219970703125
2877,328.0,37.1,10.5,3730.0,8.69219970703125
2878,328.0,37.1,10.5,4122.0,8.69219970703125
2879,328.0,37.1,10.5,4558.0,8.69219970703125
2880,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2881,328.0,37.1,10.5,2698.0,8.916229248046875
2882,328.0,37.1,10.5,2086.0,8.916229248046875
2883,328.0,37.1,10.5,7894.0,8.733600616455078
2884,328.0,37.1,10.5,7597.0,8.733600616455078
2885,328.0,37.1,10.5,6651.0,8.69219970703125
2886,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
2887,64.0,36.61666666666667,10.1403,14012.0,3.0
2888,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
2889,64.0,36.61666666666667,10.1403,12546.0,2.8
2890,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
2891,64.0,36.61666666666667,10.1403,11500.0,4.0
2892,64.0,36.61666666666667,10.1403,13622.0,2.8
2893,64.0,36.61666666666667,10.1403,11007.0,4.0
2894,28.0,37.0,10.0,18461.21475,4.15
2895,28.0,37.0,10.0,18805.94505,4.87
2896,28.0,37.0,10.0,11802.47685,4.92
2897,28.0,37.0,10.0,18805.94505,5.49
2898,28.0,37.0,10.0,15276.9954,5.43
2899,28.0,37.0,10.0,13281.1884,4.47
2900,28.0,37.0,10.0,19994.3574,5.94
2901,28.0,37.0,10.0,16029.95895,5.69
2902,28.0,37.0,10.0,12891.09885,5.72
2903,328.0,37.1,10.5,7894.0,8.733600616455078
2904,328.0,37.1,10.5,7597.0,8.733600616455078
2905,328.0,37.1,10.5,6651.0,8.69219970703125
2906,328.0,37.1,10.5,3730.0,8.69219970703125
2907,328.0,37.1,10.5,4122.0,8.69219970703125
2908,328.0,37.1,10.5,4558.0,8.69219970703125
2909,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2910,328.0,37.1,10.5,2698.0,8.916229248046875
2911,328.0,37.1,10.5,2086.0,8.916229248046875
2912,328.0,37.1,10.5,7894.0,8.733600616455078
2913,328.0,37.1,10.5,7597.0,8.733600616455078
2914,328.0,37.1,10.5,6651.0,8.69219970703125
2915,328.0,37.1,10.5,3730.0,8.69219970703125
2916,328.0,37.1,10.5,4122.0,8.69219970703125
2917,328.0,37.1,10.5,4558.0,8.69219970703125
2918,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2919,328.0,37.1,10.5,2698.0,8.916229248046875
2920,328.0,37.1,10.5,2086.0,8.916229248046875
2921,328.0,37.1,10.5,7894.0,8.733600616455078
2922,328.0,37.1,10.5,7597.0,8.733600616455078
2923,328.0,37.1,10.5,6651.0,8.69219970703125
2924,328.0,37.1,10.5,7894.0,8.733600616455078
2925,328.0,37.1,10.5,7597.0,8.733600616455078
2926,328.0,37.1,10.5,6651.0,8.69219970703125
2927,328.0,37.1,10.5,3730.0,8.69219970703125
2928,328.0,37.1,10.5,4122.0,8.69219970703125
2929,328.0,37.1,10.5,4558.0,8.69219970703125
2930,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2931,328.0,37.1,10.5,2698.0,8.916229248046875
2932,328.0,37.1,10.5,2086.0,8.916229248046875
2933,328.0,37.1,10.5,7894.0,8.733600616455078
2934,328.0,37.1,10.5,7597.0,8.733600616455078
2935,328.0,37.1,10.5,6651.0,8.69219970703125
2936,328.0,37.1,10.5,7894.0,8.733600616455078
2937,328.0,37.1,10.5,7597.0,8.733600616455078
2938,328.0,37.1,10.5,6651.0,8.69219970703125
2939,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2940,328.0,37.1,10.5,7387.0,8.733600616455078
2941,328.0,37.1,10.5,6351.0,8.69219970703125
2942,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2943,328.0,37.1,10.5,2698.0,8.916229248046875
2944,328.0,37.1,10.5,2086.0,8.916229248046875
2945,328.0,37.1,10.5,7894.0,8.733600616455078
2946,328.0,37.1,10.5,7597.0,8.733600616455078
2947,328.0,37.1,10.5,6651.0,8.69219970703125
2948,328.0,37.1,10.5,7894.0,8.733600616455078
2949,328.0,37.1,10.5,7597.0,8.733600616455078
2950,328.0,37.1,10.5,6651.0,8.69219970703125
2951,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2952,328.0,37.1,10.5,7387.0,8.733600616455078
2953,328.0,37.1,10.5,6351.0,8.69219970703125
2954,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2955,328.0,37.1,10.5,2698.0,8.916229248046875
2956,328.0,37.1,10.5,2086.0,8.916229248046875
2957,328.0,37.1,10.5,7894.0,8.733600616455078
2958,328.0,37.1,10.5,7597.0,8.733600616455078
2959,328.0,37.1,10.5,6651.0,8.69219970703125
2960,328.0,37.1,10.5,7894.0,8.733600616455078
2961,328.0,37.1,10.5,7597.0,8.733600616455078
2962,328.0,37.1,10.5,6651.0,8.69219970703125
2963,328.0,37.1,10.5,7452.000000000001,8.733600616455078
2964,328.0,37.1,10.5,7387.0,8.733600616455078
2965,328.0,37.1,10.5,6351.0,8.69219970703125
2966,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
2967,328.0,37.1,10.5,2698.0,8.916229248046875
2968,328.0,37.1,10.5,2086.0,8.916229248046875
2969,1100.0,38.66666666666666,106.3,1678.29225,21.35
2970,1557.0,11.583333333333334,39.63333333333333,27083.3,9.4
2971,1557.0,11.583333333333334,39.63333333333333,21471.0,11.0
2977,283.0,29.016666666666666,-99.08333333333331,79832.28,10.740839958190918
2978,283.0,29.016666666666666,-99.08333333333331,80739.465,10.740839958190918
2979,283.0,29.016666666666666,-99.08333333333331,97068.795,10.740839958190918
2980,283.0,29.016666666666666,-99.08333333333331,67131.69,10.740839958190918
2981,283.0,29.016666666666666,-99.08333333333331,72574.79999999999,10.740839958190918
2982,1945.0,14.149166666666666,38.28388888888889,13700.0,8.848677635192871
2983,1945.0,14.149166666666666,38.28388888888889,29900.0,4.702
2984,1945.0,14.149166666666666,38.28388888888889,25570.0,9.966034889221191
2985,2197.0,22.9,102.65,2630.8365,0.73
2986,2197.0,22.9,102.65,2449.3995,0.72
2987,2197.0,22.9,102.65,2086.5255,0.64
2988,2197.0,22.9,102.65,2902.992,0.96
2989,2197.0,22.9,102.65,2993.7105,0.8
2990,259.0,46.25,-119.61666666666667,17962.263,29.3
2991,259.0,46.25,-119.61666666666667,21046.692,20.1
2992,4.0,15.9346161,80.3869706,6740.38455,8.594532012939453
2993,4.0,15.9346161,80.3869706,7193.97705,8.594532012939453
2994,4.0,15.9346161,80.3869706,5878.5588,8.594532012939453
2995,18.0,5.10535,-1.2466,723.389319,131.20000000000002
2996,18.0,5.10535,-1.2466,660.9749909999999,143.5
2997,18.0,5.10535,-1.2466,260.543532,51.7
2998,18.0,5.10535,-1.2466,795.7826819999999,157.9
2999,18.0,5.10535,-1.2466,1077463.6245,214.0
3000,18.0,5.10535,-1.2466,1029654.975,10.760971069335938
3001,18.0,5.10535,-1.2466,176.901075,9.804437637329102
